Plot_ID,Date,UAV_Date,STATION,NDVI,Tmax,Tmin,cum_GDD,cum_Pdays,cum_BMT
17-AYN3F-RL-U-0122,2017-05-25,2017-05-25,Manhattan,0.825122914,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0123,2017-05-25,2017-05-25,Manhattan,0.86426204,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0124,2017-05-25,2017-05-25,Manhattan,0.860435947,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0125,2017-05-25,2017-05-25,Manhattan,0.881628272,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0126,2017-05-25,2017-05-25,Manhattan,0.832924461,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0127,2017-05-25,2017-05-25,Manhattan,0.844636045,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0128,2017-05-25,2017-05-25,Manhattan,0.801667921,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0129,2017-05-25,2017-05-25,Manhattan,0.822310627,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0130,2017-05-25,2017-05-25,Manhattan,0.8702543209999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0131,2017-05-25,2017-05-25,Manhattan,0.842877998,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0132,2017-05-25,2017-05-25,Manhattan,0.83722925,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0133,2017-05-25,2017-05-25,Manhattan,0.810944606,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0134,2017-05-25,2017-05-25,Manhattan,0.7914619420000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0135,2017-05-25,2017-05-25,Manhattan,0.840065,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0136,2017-05-25,2017-05-25,Manhattan,0.8722657309999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0137,2017-05-25,2017-05-25,Manhattan,0.8746053559999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0138,2017-05-25,2017-05-25,Manhattan,0.840945278,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0139,2017-05-25,2017-05-25,Manhattan,0.81756101,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0140,2017-05-25,2017-05-25,Manhattan,0.8236333840000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0201,2017-05-25,2017-05-25,Manhattan,0.8517406190000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0202,2017-05-25,2017-05-25,Manhattan,0.844763154,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0203,2017-05-25,2017-05-25,Manhattan,0.863369906,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0204,2017-05-25,2017-05-25,Manhattan,0.8461623770000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0205,2017-05-25,2017-05-25,Manhattan,0.848988654,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0206,2017-05-25,2017-05-25,Manhattan,0.80381515,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0207,2017-05-25,2017-05-25,Manhattan,0.77523754,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0208,2017-05-25,2017-05-25,Manhattan,0.821244128,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0209,2017-05-25,2017-05-25,Manhattan,0.7801314009999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0210,2017-05-25,2017-05-25,Manhattan,0.812602068,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0211,2017-05-25,2017-05-25,Manhattan,0.8181449609999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0212,2017-05-25,2017-05-25,Manhattan,0.8098539229999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0213,2017-05-25,2017-05-25,Manhattan,0.7613380059999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0214,2017-05-25,2017-05-25,Manhattan,0.834397747,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0215,2017-05-25,2017-05-25,Manhattan,0.8497258679999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0216,2017-05-25,2017-05-25,Manhattan,0.848211457,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0217,2017-05-25,2017-05-25,Manhattan,0.86070252,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0218,2017-05-25,2017-05-25,Manhattan,0.845241228,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0219,2017-05-25,2017-05-25,Manhattan,0.7754059529999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0220,2017-05-25,2017-05-25,Manhattan,0.814693243,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0221,2017-05-25,2017-05-25,Manhattan,0.817639108,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0222,2017-05-25,2017-05-25,Manhattan,0.7973930859999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0223,2017-05-25,2017-05-25,Manhattan,0.801051759,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0224,2017-05-25,2017-05-25,Manhattan,0.858005488,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0225,2017-05-25,2017-05-25,Manhattan,0.8177572059999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0226,2017-05-25,2017-05-25,Manhattan,0.83832797,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0227,2017-05-25,2017-05-25,Manhattan,0.800907024,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0228,2017-05-25,2017-05-25,Manhattan,0.828632135,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0229,2017-05-25,2017-05-25,Manhattan,0.7963317059999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0230,2017-05-25,2017-05-25,Manhattan,0.797991745,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0231,2017-05-25,2017-05-25,Manhattan,0.740468197,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0232,2017-05-25,2017-05-25,Manhattan,0.763137648,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0233,2017-05-25,2017-05-25,Manhattan,0.7631038929999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0234,2017-05-25,2017-05-25,Manhattan,0.7893924790000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0235,2017-05-25,2017-05-25,Manhattan,0.786156258,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0236,2017-05-25,2017-05-25,Manhattan,0.850086749,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0237,2017-05-25,2017-05-25,Manhattan,0.831333462,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0238,2017-05-25,2017-05-25,Manhattan,0.801361007,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0239,2017-05-25,2017-05-25,Manhattan,0.787245871,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN3F-RL-U-0240,2017-05-25,2017-05-25,Manhattan,0.747500093,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0101,2017-05-25,2017-05-25,Manhattan,0.84700186,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0102,2017-05-25,2017-05-25,Manhattan,0.864159624,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0103,2017-05-25,2017-05-25,Manhattan,0.844553731,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0104,2017-05-25,2017-05-25,Manhattan,0.8553332859999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0105,2017-05-25,2017-05-25,Manhattan,0.862231154,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0106,2017-05-25,2017-05-25,Manhattan,0.8750768090000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0107,2017-05-25,2017-05-25,Manhattan,0.881457477,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0108,2017-05-25,2017-05-25,Manhattan,0.86893633,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0109,2017-05-25,2017-05-25,Manhattan,0.871480617,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0110,2017-05-25,2017-05-25,Manhattan,0.8613365270000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0111,2017-05-25,2017-05-25,Manhattan,0.857101158,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0112,2017-05-25,2017-05-25,Manhattan,0.8628844379999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0113,2017-05-25,2017-05-25,Manhattan,0.8534157379999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0114,2017-05-25,2017-05-25,Manhattan,0.851243612,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0115,2017-05-25,2017-05-25,Manhattan,0.841310703,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0116,2017-05-25,2017-05-25,Manhattan,0.845765524,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0117,2017-05-25,2017-05-25,Manhattan,0.852228038,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0118,2017-05-25,2017-05-25,Manhattan,0.863977843,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0119,2017-05-25,2017-05-25,Manhattan,0.8394697059999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0120,2017-05-25,2017-05-25,Manhattan,0.803563343,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0201,2017-05-25,2017-05-25,Manhattan,0.8163523859999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0202,2017-05-25,2017-05-25,Manhattan,0.802020655,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0203,2017-05-25,2017-05-25,Manhattan,0.8486686729999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0204,2017-05-25,2017-05-25,Manhattan,0.8375771890000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0205,2017-05-25,2017-05-25,Manhattan,0.84851319,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0206,2017-05-25,2017-05-25,Manhattan,0.833297994,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0207,2017-05-25,2017-05-25,Manhattan,0.835428855,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0208,2017-05-25,2017-05-25,Manhattan,0.8578510540000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0209,2017-05-25,2017-05-25,Manhattan,0.8621123209999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0210,2017-05-25,2017-05-25,Manhattan,0.85313265,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0211,2017-05-25,2017-05-25,Manhattan,0.823899928,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0212,2017-05-25,2017-05-25,Manhattan,0.8424835829999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0213,2017-05-25,2017-05-25,Manhattan,0.828433648,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0214,2017-05-25,2017-05-25,Manhattan,0.8058122659999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0215,2017-05-25,2017-05-25,Manhattan,0.817232395,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0216,2017-05-25,2017-05-25,Manhattan,0.835342025,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0217,2017-05-25,2017-05-25,Manhattan,0.797267843,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0218,2017-05-25,2017-05-25,Manhattan,0.774759315,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0219,2017-05-25,2017-05-25,Manhattan,0.80639765,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-F-0220,2017-05-25,2017-05-25,Manhattan,0.782239256,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0101,2017-05-25,2017-05-25,Manhattan,0.83836052,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0102,2017-05-25,2017-05-25,Manhattan,0.8634806840000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0103,2017-05-25,2017-05-25,Manhattan,0.870446536,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0104,2017-05-25,2017-05-25,Manhattan,0.8759872209999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0105,2017-05-25,2017-05-25,Manhattan,0.8653766079999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0106,2017-05-25,2017-05-25,Manhattan,0.868609325,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0107,2017-05-25,2017-05-25,Manhattan,0.8827995270000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0108,2017-05-25,2017-05-25,Manhattan,0.869953647,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0109,2017-05-25,2017-05-25,Manhattan,0.8785840890000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0110,2017-05-25,2017-05-25,Manhattan,0.8557666070000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0111,2017-05-25,2017-05-25,Manhattan,0.873536476,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0112,2017-05-25,2017-05-25,Manhattan,0.8830495079999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0113,2017-05-25,2017-05-25,Manhattan,0.877342994,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0114,2017-05-25,2017-05-25,Manhattan,0.867981434,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0115,2017-05-25,2017-05-25,Manhattan,0.859080745,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0116,2017-05-25,2017-05-25,Manhattan,0.858756025,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0117,2017-05-25,2017-05-25,Manhattan,0.8640015520000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0118,2017-05-25,2017-05-25,Manhattan,0.8734535,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0119,2017-05-25,2017-05-25,Manhattan,0.854619163,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0120,2017-05-25,2017-05-25,Manhattan,0.802147432,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0201,2017-05-25,2017-05-25,Manhattan,0.803475576,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0202,2017-05-25,2017-05-25,Manhattan,0.8352300859999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0203,2017-05-25,2017-05-25,Manhattan,0.8446473290000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0204,2017-05-25,2017-05-25,Manhattan,0.848955268,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0205,2017-05-25,2017-05-25,Manhattan,0.847462555,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0206,2017-05-25,2017-05-25,Manhattan,0.840824327,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0207,2017-05-25,2017-05-25,Manhattan,0.856490485,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0208,2017-05-25,2017-05-25,Manhattan,0.865793301,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0209,2017-05-25,2017-05-25,Manhattan,0.870658796,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0210,2017-05-25,2017-05-25,Manhattan,0.864185607,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0211,2017-05-25,2017-05-25,Manhattan,0.8317058390000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0212,2017-05-25,2017-05-25,Manhattan,0.843580205,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0213,2017-05-25,2017-05-25,Manhattan,0.8227885890000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0214,2017-05-25,2017-05-25,Manhattan,0.834151112,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0215,2017-05-25,2017-05-25,Manhattan,0.8296974659999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0216,2017-05-25,2017-05-25,Manhattan,0.8405173490000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0217,2017-05-25,2017-05-25,Manhattan,0.8085861529999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0218,2017-05-25,2017-05-25,Manhattan,0.772450264,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0219,2017-05-25,2017-05-25,Manhattan,0.821970118,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-AYN4F-RL-U-0220,2017-05-25,2017-05-25,Manhattan,0.78614139,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0101,2017-05-25,2017-05-25,Manhattan,0.880784747,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0102,2017-05-25,2017-05-25,Manhattan,0.8699287920000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0103,2017-05-25,2017-05-25,Manhattan,0.8631764409999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0104,2017-05-25,2017-05-25,Manhattan,0.8879518740000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0105,2017-05-25,2017-05-25,Manhattan,0.853230897,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0106,2017-05-25,2017-05-25,Manhattan,0.851768264,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0107,2017-05-25,2017-05-25,Manhattan,0.8599824559999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0108,2017-05-25,2017-05-25,Manhattan,0.885821741,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0109,2017-05-25,2017-05-25,Manhattan,0.856565232,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0110,2017-05-25,2017-05-25,Manhattan,0.8704792709999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0111,2017-05-25,2017-05-25,Manhattan,0.883145787,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0112,2017-05-25,2017-05-25,Manhattan,0.849660857,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0113,2017-05-25,2017-05-25,Manhattan,0.8775562170000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0114,2017-05-25,2017-05-25,Manhattan,0.8911780990000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0115,2017-05-25,2017-05-25,Manhattan,0.889301386,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0116,2017-05-25,2017-05-25,Manhattan,0.871463393,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0117,2017-05-25,2017-05-25,Manhattan,0.8894564009999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0118,2017-05-25,2017-05-25,Manhattan,0.876406233,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0119,2017-05-25,2017-05-25,Manhattan,0.8861766090000001,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0120,2017-05-25,2017-05-25,Manhattan,0.8866298659999999,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
17-ENEV-RL-U-0201,2017-05-25,2017-05-25,Manhattan,0.886299932,20.56,8.69,1225.4800000000007,1085.9862503463658,873.3874147595888
